,CID,smiles,tsne_1,tsne_2,image,link
5134,115218934,CC1=C(C=CC(=C1)N(C)CCCCC(=O)O)F,-3.1672,-75.41842,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/115218934.png,https://pubchem.ncbi.nlm.nih.gov/compound/115218934
5135,117316092,CC(C)(C1=CC=CC=C1N2CCOCC2)O,9.423134,34.724922,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/117316092.png,https://pubchem.ncbi.nlm.nih.gov/compound/117316092
5136,138811915,CCCCCCN(C1=CC=C(C=C1)C(=O)OC)C(C(F)(F)F)(C(F)(F)F)F,38.05601,-67.58629,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/138811915.png,https://pubchem.ncbi.nlm.nih.gov/compound/138811915
5137,115218976,CC1=C(C=C(C=C1)C(C)C)N(C)CCCCC(=O)O,-0.16718408,-71.91092,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/115218976.png,https://pubchem.ncbi.nlm.nih.gov/compound/115218976
5138,21895727,CC1=CC=C(C=C1)N(CCCO)CCCO,-56.502792,-36.646847,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/21895727.png,https://pubchem.ncbi.nlm.nih.gov/compound/21895727
5139,137239116,CCC(=CC1=[N+](C2=C(O1)C=CC(=C2)C3=CC=CC=C3)CCCCS(=O)(=O)O)C=C4N(C5=C(O4)C=CC(=C5)C6=CC=CC=C6)CCCCS(=O)(=O)[O-].CCN(CC)CC,13.829589,3.5587783,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/137239116.png,https://pubchem.ncbi.nlm.nih.gov/compound/137239116
5140,3021394,C1=CC=C(C=C1)C2=CC=CC=C2N3C(=O)C=CN=C3C4=CC=CC=C4,-3.5388176,42.095795,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/3021394.png,https://pubchem.ncbi.nlm.nih.gov/compound/3021394
5141,3021463,CC1=CC(=CC=C1)C(C2=CC=CC=C2N3CCCCC3)NC(=O)CC4=CC=C(C=C4)C(=O)O,36.971424,15.031504,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/3021463.png,https://pubchem.ncbi.nlm.nih.gov/compound/3021463
5142,54926036,CC1=CC=CC=C1N(CCCCC#N)CCC(=O)O,-1.4271226,-69.65787,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/54926036.png,https://pubchem.ncbi.nlm.nih.gov/compound/54926036
5143,400168,CC1=C(C=CC(=C1)C2=NC3=CC(=C(C=C3S2)F)F)N,-57.951294,24.487648,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/400168.png,https://pubchem.ncbi.nlm.nih.gov/compound/400168
5144,54926124,CCCCN(CCC(=O)O)C1=CC=C(C=C1)C,-5.5886106,-65.63462,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/54926124.png,https://pubchem.ncbi.nlm.nih.gov/compound/54926124
5145,58596157,CCOC(=O)CCNC1=CC(=C(C=C1)N)C,49.311905,-57.769653,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/58596157.png,https://pubchem.ncbi.nlm.nih.gov/compound/58596157
5146,1448798,CC1=C(C=C(C=C1)F)NC(=O)CN2CCN(CC2)C3CCCCC3,55.046528,-5.4215693,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/1448798.png,https://pubchem.ncbi.nlm.nih.gov/compound/1448798
5147,1448797,CC1=C(C=C(C=C1)F)NC(=O)CN2CCN(CC2)C3=CC=CC=C3F,63.77363,6.953018,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/1448797.png,https://pubchem.ncbi.nlm.nih.gov/compound/1448797
5148,59120678,CN1CCC(CC1)CC2=CNC3=CC=CC=C32,-26.725243,26.952051,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/59120678.png,https://pubchem.ncbi.nlm.nih.gov/compound/59120678
5149,62266519,CCC(CC)(CN(C)C1=CC(=CC=C1)F)CO,-54.22951,-34.346832,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/62266519.png,https://pubchem.ncbi.nlm.nih.gov/compound/62266519
5150,3021999,CC1=CC(=C(C=C1)N=C=O)CC2CCC(CC2)N=C=O,-14.002609,12.182671,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/3021999.png,https://pubchem.ncbi.nlm.nih.gov/compound/3021999
5151,3022001,CC1=C(C=CC(=C1)CC2CCC(CC2)N=C=O)N=C=O,-13.990365,12.1659565,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/3022001.png,https://pubchem.ncbi.nlm.nih.gov/compound/3022001
5152,8789224,CCC1=CC=CC=C1NC(=O)C[NH+](C)CCCCS(=O)(=O)[O-],11.813066,-2.4614794,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/8789224.png,https://pubchem.ncbi.nlm.nih.gov/compound/8789224
5153,4594970,C1=CC=C(C=C1)C(=CC2=CC=NC=C2)C3=CC=CC=C3,-49.98552,11.622222,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/4594970.png,https://pubchem.ncbi.nlm.nih.gov/compound/4594970
5154,4070733,CC1=C(C(=CC=C1)N=CC2=C(C(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-])O)O,-34.744637,59.487946,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/4070733.png,https://pubchem.ncbi.nlm.nih.gov/compound/4070733
5155,115219791,CC(CC(=O)O)CN(C)C1=CC=C(C=C1)F,5.2831426,-52.782215,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/115219791.png,https://pubchem.ncbi.nlm.nih.gov/compound/115219791
5156,115219838,CC1=C(C=C(C=C1)C(C)C)N(C)CC(C)CC(=O)O,5.9789987,-56.198513,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/115219838.png,https://pubchem.ncbi.nlm.nih.gov/compound/115219838
5157,925053,CCC(C)C1=CC=C(C=C1)S(=O)(=O)N(CC)C2=CC=CC(=C2)C,3.253507,-7.95154,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/925053.png,https://pubchem.ncbi.nlm.nih.gov/compound/925053
5158,138812806,COC(=O)C1=CC=C(C=C1)N(C2CCCCC2)C(C(F)(F)F)(C(F)(F)F)F,47.674675,-17.996813,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/138812806.png,https://pubchem.ncbi.nlm.nih.gov/compound/138812806
5159,122035624,CCC(C)CN(C)C1=C(C=C(C=C1)F)CN2CCC(CC2)C(=O)O,45.159157,0.38681403,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/122035624.png,https://pubchem.ncbi.nlm.nih.gov/compound/122035624
5160,122035631,CCCCCN(C)C1=C(C=C(C=C1)F)CN2CCC(CC2)C(=O)O,37.537228,-18.476696,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/122035631.png,https://pubchem.ncbi.nlm.nih.gov/compound/122035631
5161,9838056,CC1=CC=CC=C1N(C2=CC=CC=C2)C3=CC=CC=C3,-54.379917,-8.187457,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/9838056.png,https://pubchem.ncbi.nlm.nih.gov/compound/9838056
5162,3022314,CC1=CC=CC=C1N=C(C)N(C)C,-37.31004,-8.120757,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/3022314.png,https://pubchem.ncbi.nlm.nih.gov/compound/3022314
5163,4071002,CCOC(=O)C(=CC=C(C=C)N(C)C1=CC=CC=C1C)C#N,41.350952,-53.185677,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/4071002.png,https://pubchem.ncbi.nlm.nih.gov/compound/4071002
5164,3022474,CC(=O)NC1=CC=CC(=C1)NCCCC2=CC=CC=C2,14.840838,-42.3317,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/3022474.png,https://pubchem.ncbi.nlm.nih.gov/compound/3022474
5165,166600365,CC1(C2=CC=CC=C2[N+](=C1C=CC=C3C(C4=CC=CC=C4N3CCCCS(=O)(=O)[O-])(C)C)CCCCS(=O)(=O)O)C.[Na],15.496948,70.79251,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/166600365.png,https://pubchem.ncbi.nlm.nih.gov/compound/166600365
5166,115220261,CC1=C(C=CC(=C1)N(C)CC(C)(C)CC(=O)O)F,-3.879179,-39.37154,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/115220261.png,https://pubchem.ncbi.nlm.nih.gov/compound/115220261
5167,115220268,CCCC1=CC=C(C=C1)N(C)CC(C)(C)CC(=O)O,-3.248159,-49.158516,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/115220268.png,https://pubchem.ncbi.nlm.nih.gov/compound/115220268
5168,3022737,CC(C)C1=CC(=CC(=C1N)C(C)C)CC2=CC=CC=C2N,-46.573498,-20.791702,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/3022737.png,https://pubchem.ncbi.nlm.nih.gov/compound/3022737
5169,3022738,CCC1=CC(=CC(=C1N)CC)CC2=CC(=C(C=C2)N)CC3=CC=C(C=C3)N,-20.739895,-2.90553,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/3022738.png,https://pubchem.ncbi.nlm.nih.gov/compound/3022738
5170,3022742,CC1=C(C=CC(=C1)CC2=CC(=C(C(=C2)C(C)C)N)C(C)C)N,-46.785477,-20.727842,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/3022742.png,https://pubchem.ncbi.nlm.nih.gov/compound/3022742
5171,138813463,CC1=CC=CC=C1N(CC2=CC(=CC=C2)F)C3=CC=C(C=C3)C(=O)OC,30.817305,-40.80729,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/138813463.png,https://pubchem.ncbi.nlm.nih.gov/compound/138813463
5172,138813501,CCCCCCCCN(CC1=CC(=CC=C1)F)C2=CC=C(C=C2)C(=O)OC,38.948566,-67.42607,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/138813501.png,https://pubchem.ncbi.nlm.nih.gov/compound/138813501
5173,67510368,CC(C)(C)C1=C(C=CC(=C1)N)F,-41.493443,-0.5659548,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/67510368.png,https://pubchem.ncbi.nlm.nih.gov/compound/67510368
5174,115220601,CC(CCN(C)C1=CC=C(C=C1)F)C(=O)O,5.189972,-52.33986,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/115220601.png,https://pubchem.ncbi.nlm.nih.gov/compound/115220601
5175,115220617,CCC(C)C1=CC=C(C=C1)N(C)CCC(C)C(=O)O,4.9539104,-51.799263,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/115220617.png,https://pubchem.ncbi.nlm.nih.gov/compound/115220617
5176,401580,CNC1=CC=C(C=C1)C2=NC3=CC=CC=C3O2,-64.884674,24.164215,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/401580.png,https://pubchem.ncbi.nlm.nih.gov/compound/401580
5177,401586,CC1=CC2=C(C=C1)OC(=N2)C3=CC=C(C=C3)N(C)C,-61.174385,17.722721,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/401586.png,https://pubchem.ncbi.nlm.nih.gov/compound/401586
5178,12984580,C1=CN=CC=C1C2=CC(=CC(=C2)C3=CC=NC=C3)C4=CC=NC=C4,-48.244724,14.984212,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/12984580.png,https://pubchem.ncbi.nlm.nih.gov/compound/12984580
5179,3023209,C1=CC=C(C=C1)CN(CC2=CC=CC=C2)C3=CC=C(C=C3)C(C4=CC=C(C=C4)N(CC5=CC=CC=C5)CC6=CC=CC=C6)C7=C(C=C(C=C7)S(=O)(=O)O)S(=O)(=O)O,5.594625,-14.116661,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/3023209.png,https://pubchem.ncbi.nlm.nih.gov/compound/3023209
5180,91103719,CC1=CC=CC=C1N(CCO)CC(C)C,-51.92188,-31.686817,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/91103719.png,https://pubchem.ncbi.nlm.nih.gov/compound/91103719
5181,122036786,CC(C(=O)O)N(C)CC1=C(C=CC=C1F)N2CCCC2,50.76125,15.352445,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/122036786.png,https://pubchem.ncbi.nlm.nih.gov/compound/122036786
5182,115221079,CC(C)(CCN(C)C1=C(C=C(C=C1)F)F)C(=O)O,-2.9653409,-37.965305,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/115221079.png,https://pubchem.ncbi.nlm.nih.gov/compound/115221079
5183,3023572,CC1=CCC(C1(C)C)CC=NC2=CC=CC=C2C(=O)OC,52.068027,-18.330978,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/3023572.png,https://pubchem.ncbi.nlm.nih.gov/compound/3023572
5184,3023658,CC(C)CCCC(C)CC=NC1=CC=CC=C1C(=O)OC,25.817678,-51.717525,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/3023658.png,https://pubchem.ncbi.nlm.nih.gov/compound/3023658
5185,117318502,CONCC1=C(C=CC(=C1)N2CCCC2)O,2.4536555,18.353487,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/117318502.png,https://pubchem.ncbi.nlm.nih.gov/compound/117318502
5186,117318633,CN(C)C1=C(C(=CC=C1)F)C2(CCC2)CN,-44.438072,-6.374412,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/117318633.png,https://pubchem.ncbi.nlm.nih.gov/compound/117318633
5187,3023935,CC(CCCC(C)C=NC1=CC=CC=C1C(=O)OC)CCC=C(C)C,25.825373,-51.710766,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/3023935.png,https://pubchem.ncbi.nlm.nih.gov/compound/3023935
5188,22946920,CC1=CC=CC=C1N(C)C(=O)N(C)C,6.1115174,-28.290113,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/22946920.png,https://pubchem.ncbi.nlm.nih.gov/compound/22946920
5189,402686,C1=CC=C2C(=C1)C3=CC=CC=C3N=C(C2=O)C4=NC5=CC=CC=C5C6=CC=CC=C6C4=O,-40.803658,22.415815,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/402686.png,https://pubchem.ncbi.nlm.nih.gov/compound/402686
5190,3024139,CC1(C=CCCC1(C)C=NC2=CC=CC=C2C(=O)OC)C,51.981167,-18.382874,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/3024139.png,https://pubchem.ncbi.nlm.nih.gov/compound/3024139
5191,106309018,CC1=C(C=CC=C1NCCSCCCO)N,-59.831642,-38.327995,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/106309018.png,https://pubchem.ncbi.nlm.nih.gov/compound/106309018
5192,137766434,CCOC(=O)C1CCN(CC1)C2=CC=CC=C2CC(C#N)C#N,53.98535,-30.870064,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/137766434.png,https://pubchem.ncbi.nlm.nih.gov/compound/137766434
5193,20850563,CC(=NOCC1=CC=CC=C1[N+](=O)[O-])C2=CC(=CC=C2)N3CC4=CC=CC=C4C3,-31.866087,71.89782,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/20850563.png,https://pubchem.ncbi.nlm.nih.gov/compound/20850563
5194,44443607,CC1C(=O)NC2=CC=CC=C2CN1,-16.640419,17.532131,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/44443607.png,https://pubchem.ncbi.nlm.nih.gov/compound/44443607
5195,113125671,CC(C)C1=CC=CC=C1N(CCC(=O)NCCN2CCOCC2)C(=O)C,71.16754,-0.99929416,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/113125671.png,https://pubchem.ncbi.nlm.nih.gov/compound/113125671
5196,117320219,C1CCN(C1)C2=C(C(=CC=C2)F)CCCO,16.010431,29.235703,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/117320219.png,https://pubchem.ncbi.nlm.nih.gov/compound/117320219
5197,117320305,CC(CO)C1=C(C=CC(=C1)F)N2CCCC2,17.22884,33.56731,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/117320305.png,https://pubchem.ncbi.nlm.nih.gov/compound/117320305
5198,117320307,CC(CO)C1=CC(=C(C=C1)N2CCCC2)F,17.254871,33.43649,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/117320307.png,https://pubchem.ncbi.nlm.nih.gov/compound/117320307
5199,117320327,C1CCN(CC1)C2=C(C=C(C=C2)F)CCO,16.050995,30.855549,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/117320327.png,https://pubchem.ncbi.nlm.nih.gov/compound/117320327
5200,3025668,CCCCCN1C2=CC=CC=C2C(=N)C3=CC=CC=C31,-23.861502,-33.846107,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/3025668.png,https://pubchem.ncbi.nlm.nih.gov/compound/3025668
5201,70658904,CN(CCOC(=O)C1=CC=CC2=CC=CC=C21)C3=CC=CC=C3,26.274647,-45.510612,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/70658904.png,https://pubchem.ncbi.nlm.nih.gov/compound/70658904
5202,137767768,COC1=CC(=CC(=C1O)CC(C#N)C#N)[N+](=O)[O-],-43.27465,79.78886,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/137767768.png,https://pubchem.ncbi.nlm.nih.gov/compound/137767768
5203,16132959,C1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)OC4=CC=C(C=C4)N)N=C2C5=CC=C(C=C5)C(=O)C6=CC=C(C=C6)C7=NC8=C(C=CC(=C8)OC9=CC=C(C=C9)N)N=C7C1=CC=CC=C1,28.298672,-22.401722,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/16132959.png,https://pubchem.ncbi.nlm.nih.gov/compound/16132959
5204,16132974,C1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)OC4=CC=C(C=C4)N)N=C2C5=CC=C(C=C5)C(=O)C6=CC=C(C=C6)C7=NC8=C(C=C(C=C8)OC9=CC=C(C=C9)N)N=C7C1=CC=CC=C1,28.297188,-22.401655,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/16132974.png,https://pubchem.ncbi.nlm.nih.gov/compound/16132974
5205,113126371,CC(=O)N(CCC(=O)NCC=C)C1=CC=CC=C1C(C)(C)C,23.612577,-35.556995,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/113126371.png,https://pubchem.ncbi.nlm.nih.gov/compound/113126371
5206,113126380,CC(=O)N(CCC(=O)NCCC1=CCCCC1)C2=CC=CC=C2C(C)(C)C,24.02304,-32.766335,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/113126380.png,https://pubchem.ncbi.nlm.nih.gov/compound/113126380
5207,113126382,CC(=O)N(CCC(=O)NCCCOC)C1=CC=CC=C1C(C)(C)C,68.39576,-39.741646,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/113126382.png,https://pubchem.ncbi.nlm.nih.gov/compound/113126382
5208,113126383,CC(=O)N(CCC(=O)N1CCOCC1)C2=CC=CC=C2C(C)(C)C,70.405075,-2.884477,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/113126383.png,https://pubchem.ncbi.nlm.nih.gov/compound/113126383
5209,113126384,CC(=O)N(CCC(=O)NCC1CCCO1)C2=CC=CC=C2C(C)(C)C,72.40321,-5.381079,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/113126384.png,https://pubchem.ncbi.nlm.nih.gov/compound/113126384
5210,62270633,CCC(C)(CN(C)C1=CC=CC=C1)C(=O)O,-0.42997772,-45.82324,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/62270633.png,https://pubchem.ncbi.nlm.nih.gov/compound/62270633
5211,62270641,CCC(C)(CN1CCCC2=C1C=CC(=C2)C)C(=O)O,31.308865,7.669017,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/62270641.png,https://pubchem.ncbi.nlm.nih.gov/compound/62270641
5212,62270680,CCN(CC1(CCCC1)C(=O)O)C2=CC=C(C=C2)F,39.145065,-8.935145,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/62270680.png,https://pubchem.ncbi.nlm.nih.gov/compound/62270680
5213,62270863,CC(CN(C)C1=CC=CC=C1F)(C2=CC=CC=C2)C(=O)O,-1.4223496,-37.009014,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/62270863.png,https://pubchem.ncbi.nlm.nih.gov/compound/62270863
5214,62270866,CC1=CC(=CC(=C1)N(C)CC(C)(C)C(=O)O)C,-4.4670444,-41.243713,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/62270866.png,https://pubchem.ncbi.nlm.nih.gov/compound/62270866
5215,146681253,CC1(C(=[N+](C2=C1C3=CC=CC=C3C=C2)CCCCCC(=O)O)C=CC=CC=CC=C4C(C5=C(N4CCCCS(=O)(=O)[O-])C=CC6=CC=CC=C65)(C)C)C,18.951797,72.49692,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/146681253.png,https://pubchem.ncbi.nlm.nih.gov/compound/146681253
5216,10890771,CC(=O)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=O)O2,24.335968,-11.244429,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/10890771.png,https://pubchem.ncbi.nlm.nih.gov/compound/10890771
5217,3026557,CN(C)C1=CC=CC=C1CCC(C2=CC=CC=C2)(C3=CC=CC=C3)O,-39.325638,-13.318965,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/3026557.png,https://pubchem.ncbi.nlm.nih.gov/compound/3026557
5218,94252752,CC1=CC=CC=C1N(C)CC(C)O,-48.133728,-28.574202,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/94252752.png,https://pubchem.ncbi.nlm.nih.gov/compound/94252752
5219,8793839,CC1=C(C(=CC=C1)C)NC(=O)CN(C)CC(=O)NC(=O)NCC(F)(F)F,20.73925,-30.333826,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/8793839.png,https://pubchem.ncbi.nlm.nih.gov/compound/8793839
5220,62271414,CCCC(C)(CN(C)C1=CC=C(C=C1)CC)C(=O)O,-3.3158617,-49.088905,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/62271414.png,https://pubchem.ncbi.nlm.nih.gov/compound/62271414
5221,122040598,CCC(C)CN(C)C1=C(C=C(C=C1)F)CN2CCCC(C2)C(=O)O,45.187206,0.41010022,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/122040598.png,https://pubchem.ncbi.nlm.nih.gov/compound/122040598
5222,62271771,CCC(CC)(CN(CC)C1=CC=CC(=C1)C)C(=O)O,-3.7973087,-43.69911,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/62271771.png,https://pubchem.ncbi.nlm.nih.gov/compound/62271771
5223,62271787,CC1=CC=C(C=C1)N(C)CC(C)(C)C(=O)O,-5.9944873,-40.70286,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/62271787.png,https://pubchem.ncbi.nlm.nih.gov/compound/62271787
5224,3027317,CCCCN(CCCC)C1=CC=C(C=C1)C2=CC=C(C=C2)N(CCCC)CCCC,-24.619905,-39.551155,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/3027317.png,https://pubchem.ncbi.nlm.nih.gov/compound/3027317
5225,1454460,CC1=C(C(=CC=C1)NC2=NCC(=O)N2CC3=CC=C(C=C3)F)C,-5.988228,21.99094,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/1454460.png,https://pubchem.ncbi.nlm.nih.gov/compound/1454460
5226,4600190,CC(C)(C)C(=O)N(CCCN1CCC2=CC=CC=C21)CCOC,57.630024,-24.748207,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/4600190.png,https://pubchem.ncbi.nlm.nih.gov/compound/4600190
5227,62271967,CCCC(C)(CN(CC)C1=CC=CC(=C1)C)C(=O)O,-3.776591,-43.79719,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/62271967.png,https://pubchem.ncbi.nlm.nih.gov/compound/62271967
5228,62271987,CCC(CC)(CN(C)C1=C(C=C(C=C1)C)C)C(=O)O,-4.9114795,-44.05589,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/62271987.png,https://pubchem.ncbi.nlm.nih.gov/compound/62271987
5229,53883375,CC(C(=O)OC)NC1=CC=CC=C1C2=CC=CC=C2,27.492422,-50.25348,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/53883375.png,https://pubchem.ncbi.nlm.nih.gov/compound/53883375
5230,21901920,CCCCN1C(=C)C(C2=CC=CC=C21)(C)C,11.561879,48.668022,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/21901920.png,https://pubchem.ncbi.nlm.nih.gov/compound/21901920
5231,62272157,CC1=CC(=CC=C1)N(C)CC(C)(C2=CC=CC=C2)C(=O)O,-5.528053,-41.803135,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/62272157.png,https://pubchem.ncbi.nlm.nih.gov/compound/62272157
5232,62272164,CCCC(C)(CN(C)C1=C(C=C(C=C1)C)C)C(=O)O,-4.8833404,-44.03151,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/62272164.png,https://pubchem.ncbi.nlm.nih.gov/compound/62272164
5233,62272287,C1CCC(CC1)(CN2CCC3=CC=CC=C32)C(=O)O,43.398537,24.2,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/62272287.png,https://pubchem.ncbi.nlm.nih.gov/compound/62272287
