,CID,smiles
21149,19357477,C=CC(=O)OCCCCCCCCCCCCCCCCCCO
21150,88039206,CCO[Si](CC(C)C)(OCC)OC(C)OC(=O)C=C
21151,19357491,C=CC(=O)OCCCCCCCCCCCCCO
21152,19357495,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCO
21153,158555974,CC(=C)C(=O)OCCCO.CC(=C)C(=O)OCCO.C=CC(=O)OCCO
21154,57106254,CC(C(OCC1CO1)OC(=O)C=C)O
21155,140992336,CCCCCCCC(C(O)(O)O)OC(=O)C=C
21156,155672408,CCCOCC(C)(C)C(OCCC)(OC(=O)C=C)OC(=O)C=C
21157,141516646,CCCCCCC[Si](CCCCCCC)(CCCCCCC)OC(=O)C=C
21158,19357556,C=CC(=O)OCCC(CO)O
21159,157769590,C=CC(=O)O.C(=O)([O-])[O-].[Na+].[Na+]
21160,19357571,C=CC(=O)OCCOCCOP(=O)([O-])[O-]
21161,161701766,CC1=C(C=C(C=C1)N(C2=CC=C(C=C2)CCOC(=O)C=C)C3=CC=C(C=C3)CCOC(=O)C=C)C.CC1=C(C=C(C=C1)N(C2=CC=C(C=C2)CCCOC(=O)C=C)C3=CC(=C(C=C3)C)C)C.CC1=C(C=C(C=C1)N(C2=CC=C(C=C2)CCOC(=O)C=C)C3=CC(=C(C=C3)C)C)C.CC1=C(C=C(C=C1)N(C2=CC=C(C=C2)OCCOC(=O)C=C)C3=CC(=C(C=C3)C)C)C
21162,123690892,C=CC(=O)OC(CC(F)(F)F)(F)F.C=CC(=O)OC(F)(F)F
21163,87515030,CC(=C)C(=O)OCC(C)(O)OC(=O)C=C
21164,144662456,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCCCOOOOOOOOOO)OC(=O)C=C
21165,144662458,CCCCCCCCCCCCC(CCCCCCCOOOO)OC(=O)C=C
21166,68116411,CC(=C)C(=O)OC1CCCCC1.C=CC(=O)O
21167,132603840,C=CC(=O)OC1C2C3C4C1C5C2C6C3C7C4C5C6C7OC(=O)C=C
21168,88563668,COC(=O)CCC(=O)OCCCCOC(=O)C=C
21169,88563669,COC(=O)C=CC(=O)OCCCCOC(=O)C=C
21170,70475734,C=CC(=O)OCCOC1=C(C(=CC=C1)Br)Br
21171,70475733,CCOC1=C(C=CC(=C1Br)Br)OC(=O)C=C
21172,89087967,CC(COCCOCC(C)OC(=O)C=C)OC(=O)C=C
21173,161701855,CCCCCCCCCCCCOC(=O)C(=C)C.CC(C)CCCCCCCOC(=O)C=C
21174,153837561,C=CC1CCC(CC1)OC(=O)C=C
21175,153837562,C=CC(=O)OCCOP(=S)(O)O
21176,157769733,C=CC(=O)[O-].[O-2].[Fe+3]
21177,141254662,C=CC(=O)OC1(COCCO1)O
21178,141254657,CCC(CC)C(CCOC(=O)C=C)OS(=O)(=O)[O-].[NH4+]
21179,19881997,CCCCCCCOC(=O)C=C.CCCCC(CC)COC(=O)C=C
21180,19881998,CCCCCCCCCCCCCCCCCCOC(=O)C(=C)C.CCCOC(=O)C=C
21181,19881999,CCCCC(CC)COC(=O)C=C.C=CC(=O)OC1CCCCC1
21182,20406296,CCN(C)CCCOC(=O)C=C
21183,88563738,CC1C(O1)CCC(C)COC(=O)C=C
21184,155672609,CCCCCCCC(=S)OCC(C)OC(=O)C=C
21185,117661739,CC1(COC(OC1)C(C)(C)COC(=O)C=C)COC(=O)C=C
21186,117661744,C=CC(=O)OCC(=O)CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
21187,88563786,CCCCCCC(CCCCC)OC(=O)C=C
21188,88563787,CCCCCCCC(CCCC)OC(=O)C=C
21189,161701961,C.C.C.C.C.C.CCC(COCCOC(=O)C=C)(COCCOC(=O)C=C)COCCOC(=O)C=C
21190,53698696,CC=CC(OC(=O)C=C)Cl
21191,164061321,CC(=O)OC1CC2C3CC(C2C1)C(C3)OC(=O)[C-]=C.[Rh]
21192,87515291,CC(=O)O.C=C.C=CC(=O)O
21193,87515292,CC(=O)O.C=CC(=O)OCCOC(=O)C=C
21194,89350319,CC(CS(=O)(=O)O)OC(=O)C=C.[Na]
21195,53698736,CN(C)CC(OC(=O)C=C)Cl
21196,153837748,C[N+](C)(CCO)COC(=O)C=C
21197,23290045,C=CC(=O)OCC(COC1=CC=CC=C1C2=CC=CC=C2)O
21198,23290047,C=CC(=O)OCCOC1=CC=CC=C1C2=CC=CC=C2
21199,139419844,C=CC(=O)OCC1CC2CC1C3C2CCC3
21200,158556375,CCC(C[N+](C)(C)C)OC(=O)C=C
21201,132079836,CCC(CCCCCOC(=O)C=C)COC(=O)C=C
21202,158294250,CC(=C)C(=C)C.C=CC(=O)OC1=CC=CC=C1
21203,160653581,C.C.C.CCCCOC(=O)C(C)(C)CC.CCC(C)(C)C(=O)OCCOC(=O)CCC(=O)O.CCC(C)(C)C(=O)OCCOC(=O)C=C
21204,139682075,CC(=C)C(=O)OCC(COCC(COC(=O)C=C)(COC(=O)C(=C)C)COC(=O)C(=C)C)(COC(=O)C=C)COC(=O)C(=C)C
21205,58679580,CC1CC(CC(C1)(C)OC(=O)C=C)(C)C
21206,139682077,CC(=C)C(=O)OCC(COCC(COC(=O)C(=C)C)(COC(=O)C(=C)C)COC(=O)C(=C)C)(COC(=O)C=C)COC(=O)C(=C)C
21207,87777566,CC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)OC(=O)C=C
21208,87777567,CCCCCCCCCCCCCCCCCCC(C(F)(F)F)(OC(=O)C=C)F
21209,139682079,CC(=C)C(=O)OCC(COCC(COC(=O)C=C)(COC(=O)C(=C)C)COC(=O)C(=C)C)(COC(=O)C=C)COC(=O)C=C
21210,139682078,CC(=C)C(=O)OCC(COCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C
21211,139682076,CC(=C)C(=O)OCC(COCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)(COC(=O)C=C)COC(=O)C(=C)C
21212,160129334,CC1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=C(C=C3)C4=CC=C(C=C4)OC(=O)C=C.CC1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=C(C=C3)C4=CC=C(C=C4)OC(=O)C(=C)C.CC1=CC=C(C=C1)N(C2=CC=C(C=C2)C3=CC=C(C=C3)OC(=O)C=C)C4=CC=C(C=C4)OC5=CC=CC=C5
21213,154100027,C=CC(=O)OC[SiH3]
21214,90136895,CC1CCC(CC1)OCCCOC(=O)C=C
21215,118186335,C=CC(=O)OC(CS(=O)(=O)O)C(F)(F)F
21216,154100069,CC(C)C(CCOC(=O)C=C)(C(C)C)[SiH2]OC
21217,70476185,CCC1(COC(OC1)C2=CC=CC=C2)COC(=O)C=C
21218,157770143,CCCCCCC1(C2CC3CC1CC(C3)(C2)C)OC(=O)C=C.CCCCCCC1(C2CC3CC1CC(C3)(C2)C)OC(=O)C(=C)C.CCCCC(C)C1(C2CC3CC1CC(C3)(C2)C)OC(=O)C(=C)C.CCC(CC)C1(C2CC3CC1CC(C3)(C2)C)OC(=O)C=C.CCC(CC)C1(C2CC3CC1CC(C3)(C2)C)OC(=O)C(=C)C.CC(C)CCC1(C2CC3CC1CC(C3)(C2)C)OC(=O)C=C.CC(C)CCC1(C2CC3CC1CC(C3)(C2)C)OC(=O)C(=C)C.CC(=C)C(=O)OC1(C2CC3CC1CC(C3)(C2)C)CC(C)(C)C.CC12CC3CC(C1)C(C(C3)C2)(CC(C)(C)C)OC(=O)C=C
21219,157507999,CC(=C)C(=O)OCCOCCO.C=CC(=O)O
21220,153313720,CC(COC(C)COC(=O)C=C)OCC(C)OC(=C)C=C
21221,157770170,CCCCOC(=O)C=C.CC(CCOC(=O)C=C)OC(=O)C=C
21222,20144585,C=CC(=O)OCC(=O)C1=CC=CC=C1
21223,157245968,COCCCCCCCCOC(=O)C=C.COCCOCCOCCOC(=O)C=C.C=CC(=O)OCCCCCCCCO.C=CC(=O)OCCOCCOCCO
21224,16212506,CC1(C2CCC1(C(C2)OC(=O)C=C)C)C
21225,160391706,CCCCOC(=O)C=C.CCCCOC(=O)C(=C)C.CCCOC(=O)C=C.CCCOC(=O)C(=C)C.CCOC(=O)C=C.CCOC(=O)C(=C)C.CC(=C)C(=O)OC.COC(=O)C=C
21226,89088547,CC1CC(CC(C1OC(=O)C)C)COC(=O)C=C
21227,161702445,C.C.C.CC(=C)C(=O)OCCC[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C.C[Si](C)(C)O[Si](CCCOC(=O)C=C)(O[Si](C)(C)C)O[Si](C)(C)C.C[Si](C)(C)O[Si](C=C)(O[Si](C)(C)C)O[Si](C)(C)C
21228,98001457,CC1(C2CCC1(C(C2)C3CCCC(C3)OC(=O)C=C)C)C
21229,98001458,CC1(C2CCC1(C(C2)C3CCCC(C3)OC(=O)C=C)C)C
21230,158032435,CCC(=O)O.CC(C(=O)O)OC(=O)C=C
21231,89088570,CC(C)N(CCOC(=O)C=C)CCOC(=O)C=C
21232,89088572,CC(C)(C)N(CCOC(=O)C=C)CCOC(=O)C=C
21233,89088574,CC(C)(C)CN(CCOC(=O)C=C)CCOC(=O)C=C
21234,163799664,CC(C)C1(C2CC3CCC4(C2)C3CC41)OC(=O)C=C
21235,158294650,C=CC(=O)O.C=CC(=O)OCCC1CO1
21236,54223498,C=CC(=O)OCCCCCCCCCCCO
21237,88302249,C=CC(=O)OC(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)F
21238,141517499,CCCO[Si](CCCOC(=O)C=C)(OC)OC
21239,88564421,CCC(C)C1(CCCCC1C2CO2)OC(=O)C=C
21240,88564423,CCCCC1(CCCCC1C2CO2)OC(=O)C=C
21241,88564425,CC(C)C1(CCCCC1C2CO2)OC(=O)C=C
21242,87253709,C=CCOC(=O)C=C.C=CC=C
21243,23290576,C=CC(=O)O.C=CC(=O)[O-]
21244,69427920,COC12CC3(CC(C1)(CC(C3)(C2)OC(=O)C=C)OC)O
21245,16212692,C=CC(=O)O.C(=CC(=O)O)C(=O)O
21246,16212693,C=CC(=O)O.C(=CC(=O)[O-])C(=O)O.[Na+]
21247,53961440,CC(OC(=O)C=C)OC(=O)OCCCCOC(=O)C=C
21248,139682555,CC(CC[Si](C)(C)OC)OC(=O)C=C
21249,158032673,C.CC(C)(C)OC(=O)C=C
21250,16212779,C=C.C=CC(=O)[O-].C=CC(=O)[O-].[Zn+2]
21251,16212795,COC(=O)C=C.C=C.[C-]#[O+]
21252,16212797,CCCCOC(=O)C=C.C=C
21253,160654152,CCCCOC(=O)C=C.C(=[N-])=O
21254,154624851,C=CC(=O)OC1=CC=C(C=C1)C=CC2=C(C=C(C=C2)C3=CC=C(C=C3)OC(=O)C(=C)CC(=O)OC4CCCCC4)F
21255,159343451,CC(C)C1(C2CC3CC(C2)CC1C3)OC(=O)C=C.CC1(C2CC3CC(C2)CC1C3)OC(=O)COC(=O)C=C
21256,69428063,CCCCOC(=O)C(=C)C.C=CC1=CC=CC=C1.C=CC(=O)O
21257,16212859,C=CC(=O)O.C(CO)O
21258,129721218,CCC(CO)(C(O)OC(=O)C=C)C(O)(OC(=O)C=C)OC(=O)C=C
21259,157508488,CC(=C)C(=O)OCCN=C=O.C=CC(=O)OCN=C=O
21260,132080528,CCCOCCOCC(COCCOCCC=O)OCCOCCOC(COCCOC(=O)C=C)COCCOC(=O)C=C
21261,88302484,C=CC(=O)OC1C(C(C(C(C1(F)F)(F)F)(F)F)(F)F)F
21262,160654229,CCCCCCCCCCCCCOC(=O)C=C.CCCCCC(OC(=O)C=C)OC(=O)C=C
21263,141255576,COP(=O)(O)OCCCCCCCCOC(=O)C=C
21264,141255579,COP(=O)(O)OCCCCCCCCCCCCOC(=O)C=C
21265,141255580,COP(=O)(O)OCCCCCCCCCCCCCCCCCCOC(=O)C=C
21266,141255581,COP(=O)(O)OCCCCCCOC(=O)C=C
21267,9921438,COCCOCCOCCOCCOC(=O)C=C
21268,141255584,CC[N+](C)(C)C(C)OC(=O)C=C.COS(=O)(=O)[O-]
21269,140993463,CCN(CC)CC(OC(=O)C=C)OC(=O)C=C
21270,140993462,CCN(CC)CC(OC(=O)C=C)OC(=O)C(=C)C
21271,88826833,CCCCCOCCOCCOCCOC(=O)C=C
21272,139420653,CCC(C)(C)C1CCCC(C1)OC(=O)C=C
21273,20669427,CCP(=O)(CC)C(=CCOCCOC(=O)C=C)P(=O)(CC)CC
21274,53961716,C=CC(=O)OCCN1CC=CC=C1
21275,20669429,CCP(=O)(CC)CCC(=O)OCCOC(=O)C=C
21276,20669430,CCP(=O)(CC)C(CC(=O)OCCOC(=O)C=C)P(=O)(CC)CC
21277,139420667,CC(COC(=O)C=C)OCC1CCCO1
21278,20669431,CCCP(=O)(CCC)C(CC(=O)OCCOC(=O)C=C)P(=O)(CCC)CCC
21279,139420698,CC(COC(=O)C=C)OCCCCCOC
21280,87778331,C=CC(=O)OC(=O)CC#N
21281,157246495,CCCCCCCCOCCCCCCCC.C=CC(=O)O
21282,164848684,CCOCCOC=COC(=O)C=C
21283,89351229,CC=C.COC(=O)C=C.C=CC(=O)O
21284,132080702,CC(=C)C(=O)OCCOCC(COCCOC(=O)C(=C)C)OCCOCCOC(COOC(=O)C=C)COOC(=O)C=C
21285,132080705,C=CC(=O)OOCC(COOC(=O)C=C)OCCOCCOC(COCCO)COCCO
21286,123167833,C=CC(=O)OCCOCCOCCOCCOCC(COCC(COCCOCCOCCOCCOC(=O)C=C)OCCOCCOCCOCCOC(=O)C=C)OCCOCCOCCOCCOC(=O)C=C
21287,129721440,COC(=O)C(COC(=O)C=C)C(=O)OC
21288,129721441,C=CC(=O)OC(CO)(C(O)(OC(=O)C=C)OC(=O)C=C)O
21289,161965155,CCCCCCOC(=O)C=C.CC(C)COC(=O)C(=C)C
21290,121332846,CCOC(=O)C=C.C=CC=C.C=CC(=O)O
21291,155673710,CCCOC1C(O1)COC(=O)C=C
21292,121332857,CCOC(=O)C(=C)C.C=CC=C.C=CC(=O)O
21293,121332855,CCCOC(=O)C(=C)C.C=CC=C.C=CC(=O)O
21294,16213126,CC(CO)O.C=CC(=O)O
21295,121332871,CCCOC(=O)C=C.C=CC=C.C=CC(=O)O
21296,88564881,CCCCC(C)(COC(=O)C=C)C(C)C
21297,158819477,CCC.CCC.CC1=CC=CC=C1OCC(COC(=O)C=C)O.CC1=CC=CC=C1OCC(COC(=O)C=C)O.CC1=CC=CC=C1OCC(COC(=O)C=C)O
21298,4416675,C=CC(=O)OCCOCCOCCOCCOC1=CC=CC=C1
21299,88827065,CC(CO)OCC(C)OCC(C)OCC(C)OCC(COC)O.C=CC(=O)O
21300,160654522,CCCCCC1(C2CC3CC1CC(C3)(C2)C)OC(=O)C=C.CCCCCC1(C2CC3CC1CC(C3)(C2)C)OC(=O)C(=C)C.CCCC(C)C1(C2CC3CC1CC(C3)(C2)C)OC(=O)C=C.CCCC(C)C1(C2CC3CC1CC(C3)(C2)C)OC(=O)C(=C)C.CC(C)CC1(C2CC3CC1CC(C3)(C2)C)OC(=O)C=C.CC(C)CC1(C2CC3CC1CC(C3)(C2)C)OC(=O)C(=C)C
21301,22242515,CCCC(N=C=O)OC(=O)C=C
21302,22242516,CCC(N=C=O)OC(=O)C=C
21303,90137816,CC(C=C)OCCOCCOCCOCCOC(=O)C=C
21304,86729957,CCCCCCCCCCCCOC(=O)C(=C)C.CCCCC(CC)COC(=O)C=C.CCCCC(CC)COC(=O)C(=C)C
21305,154625272,CCOC(=O)CC(=C)C(=O)OC1=CC=C(C=C1)C=CC2=C(C=C(C=C2)C3=CC=C(C=C3)OCCCCOC(=O)C=C)F
21306,53699859,C=CC(=O)OCCCCCCCCCC(Cl)(Cl)Cl
21307,159343898,CCCCCCC(C)OC(=O)C=C.C=CC#N
21308,146236771,CC(=O)[O-].C[NH+](C)CCOC(=O)C=C
21309,146236772,CC(=O)O[N+](C)(C)CCOC(=O)C=C
21310,161441137,C.CC.COC(=O)C=C.C(=O)=O
21311,53699957,CC(C)(C)OOOC(=O)OCCOCCOC(=O)C=C
21312,87778704,C=CC(=O)OC(C(C(F)(F)F)(F)F)(C(F)(F)F)F
21313,101672350,CCC[CH2].CCC[CH2].CCC[CH2].CCOC(=O)C=[CH].[Sn]
21314,153839014,C=CC(=O)OCC[NH2+]CC1=CC=CC=C1
21315,19096998,CCCCCC.C=CC(=O)OCCO
21316,160130476,CCCCC(CC)COCC(COC(=O)C=C)O.CC1=CC=C(C=C1)OCC(COC(=O)C=C)O.C=CC(=O)OCC(COC1=CC=CC=C1)O
21317,58680757,CC(C)C1CCC(C1C(C)C)(C)OC(=O)C=C
21318,117925299,CCCCC(CC)COC(=O)C=C.CCCCC(CC)COP(=O)(O)O
21319,154101226,C=CC(=O)OCCCCCCCC(CCCCOC(=O)C=C)OC(=O)C=C
21320,141518337,CCCCC(CC)COC(=O)C.C=C.C=C.C=C.C=CC(=O)O
21321,160654857,C=CC(=O)OCCCCCCOC(=O)C=C.C#CC(=O)OCCCCCCOC(=O)C#C
21322,139683342,CC(C)(C)C(COOCC(C(C)(C)C)OC(=O)C=C)OC(=O)C=C
21323,139683359,CCCCC(CC)COP(=O)(O)OCCOC(=O)C=C
21324,121333283,C=CC(=O)OC1=C(C=C(C=C1)C2=C(C=C(C=C2)O)F)F
21325,19097126,CCN(CCOC(=O)C=C)C1=CC=CC=C1
21326,87369166,C[Si]N[Si](CCCOC(=O)C=C)N[Si]N[Si]
21327,12543543,COC(=O)C=[CH]
21328,151479875,CCO[SiH](CCCOC(=O)C=C)O
21329,91448913,CCCCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C
21330,129721946,C=CC(=O)O.C=CC(=O)O.[Cd]
21331,53700193,CCOC(COC(=O)C=C)(OCC)OCC
21332,57370209,C=CC(=O)[O-].C=CC(=O)[O-].C=CC(=O)[O-].[Al]
21333,89089651,C=CC(=O)OCCOC(=O)CS
21334,160130689,CC.CC(C)C(C)C(=O)OCC(COC(=O)C=C)O
21335,21718690,CC=CC(=O)OC(=O)C=C
21336,16213668,C=CC(=O)OCC1C2CC(C1COC(=O)C=C)C3C2CCC3
21337,126576317,CC(C)CC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C
21338,123168450,CCO[SiH2]C(C)CCOC(=O)C=C
21339,159082224,CC(=O)OCC1CO1.C=CC(=O)O
21340,16213776,COC(=O)C=C.C=CC#N
21341,85681974,C=CC(=O)OCCCCCCCCCCCCCC1CO1
21342,19883831,CCOC(CCOC(=O)C=C)OCC
21343,57370433,C=CC(=O)O.C=CC(=O)O.C(COCCOCCO)O
21344,20146060,CCCN(CCC)COC(=O)C=C
21345,20146061,CCCCN(CCCC)C(C)COC(=O)C=C
21346,161179561,CCC(C)OC(=O)C=C.C(CO)O
21347,155674554,CCC1(COCOC1)C(C)OC(=O)C=C
21348,141256654,CC12CCCC1C3CCC2(C3)OC(=O)C=C
21349,158820319,CCCCCCCCOC(=O)C=C.CCCCCCOC(=O)C=C.CCCCCOC(=O)C=C.CCCCC(CC)COC(=O)C=C.CCCCOC(=O)C=C.CCCOC(=O)C=C.CCOC(=O)C=C
21350,129722343,CCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCOOOOOOOO)OC(=O)C=C
21351,130246635,CC(C)(C)CC1CCC(CC1)OC(=O)C=C
21352,23554047,C=CC(=O)OCCCS(=O)(=O)S(=O)(=O)C1CCCC1
21353,23554050,CCS(=O)(=O)S(=O)(=O)CCCOC(=O)C=C
21354,23554052,COS(=O)(=O)CCCOC(=O)C=C
21355,53962757,CCCCN(CC)CCOC(=O)C=C
21356,19097606,CC(=O)OC(COCCOCCOCCO)OC(=O)C=C
21357,23554056,CC(C)(C)COS(=O)(=O)CCCOC(=O)C=C
21358,19097607,CCCOC(COCCOCCO)OC(=O)C=C
21359,19097612,CC(=O)OC(COCCOCCO)OC(=O)C=C
21360,19097614,CC(=O)OC(COCCO)OC(=O)C=C
21361,19097618,CCCOC(COCCO)OC(=O)C=C
21362,54487061,CC[Si](CC)(CC)OCCOC(=O)C=C
21363,154363938,COC(CC[SiH2]COC(=O)C=C)OC
21364,88303658,C=CC(=O)O.C=CC(=O)O.C=CC(=O)O
21365,145188915,C=CC(=O)OC1=CC=C(C=C1)C2CC(=NN2C3=CC=CC=C3)C4=CC=CC=C4
21366,57370678,C=CC(=O)O.C=CC(=O)O.C(COCCOCCOCCO)O
21367,145188931,CCC1=CC=C(C=C1)C2=NN(C(C2)C3=CC=C(C=C3)OC(=O)C=C)C4=CC=C(C=C4)C
21368,159082569,CC(=C)C(=O)OC.CC(=C)C(=O)OCC1CO1.C=CC(=O)OCCCCO
21369,91187316,CCC(C)(OC(=O)C=C)OC(=O)C=C
21370,126576762,C=CC(=O)OCC(COCC(COCC(COCC(COCC(COC(=O)C=C)O)OCC(COC(=O)C=C)O)OCC(COC(=O)C=C)O)O)O
21371,126576764,C=CC(=O)OCC(COCC(CO)(COCC(COC(=O)C=C)O)COCC(COC(=O)C=C)O)O
21372,126576765,C=CC(=O)OCC(COCC(COCC(COC(=O)C=C)O)(COCC(COC(=O)C=C)O)COCC(COC(=O)C=C)O)O
21373,126576766,C=CC(=O)OCCOCCOCCCCOCC(COCCOCCOCCOC(=O)C=C)OCCOCCOCCOC(=O)C=C
21374,161179812,CC(C(=O)OC(=O)C=C)O.CC(C(=O)OC(=O)C=C)O.C(CCO)CO
21375,7039143,C[NH+](C)CC(C[NH+](C)C)OC(=O)C=C
21376,159344837,C=CC(=O)O.[O-2].[Ca+2]
21377,21981386,CCCN(CCC)CCCOC(=O)C=C
21378,21981390,CC(C)N(CCCOC(=O)C=C)C(C)C
21379,21981392,CCCN(CCC)CCOC(=O)C=C
21380,21981401,CC(OC(=O)C=C)[Si](OC)(OC)OC
21381,21981403,CCN(CC)CCCOC(=O)C=C
21382,160655582,C.C.C.C.CCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(CCCOCCOC(=O)C=C)O[Si](C)(C)C
21383,21981411,CC(CC(OC)(OC)[Si])OC(=O)C=C
21384,21981420,C=CC(=O)OC(CCCCCCCCO)O
21385,21981429,CCCCOC(=O)C(=C)COCCOC(=O)C=C
21386,149383416,CC(=C)C(=O)OC1=C(C(=C(C=C1)C2=C(C=C(C=C2)OC(=O)C=C)F)F)F
21387,21981447,CC(C[Si](OC)(OC)OC)OC(=O)C=C
21388,134965512,CCOC(=O)C=[CH-].[Rf]
21389,92236062,CC1CC(CC(C1)(C)C)OC(=O)C=C
21390,21195043,C[Si](C)(COC(=O)C=C)O[Si](C)(C)COC(=O)C=C
21391,142305572,CCC1C2CC(C(C2)C1CC)COC(=O)C=C
21392,142305571,CCC1C2CC(C(C2)C1CC)COC(=O)C=C.CCOC(=O)C=C
21393,53700908,C=CC(=O)OCCCCCC1(CC1)OC(=O)C=C
21394,140994881,CCCCCCCCCCCCCCCCCC(=O)COC(=O)C=C
21395,140470594,CCC(CC(CC)C(O)(OC(=O)C=C)OC(=O)C=C)CO
21396,162752838,C=CC(=O)OCCOC(C(OC(C(C(OC(C(OCCOC(=O)C=C)(F)F)F)(F)F)(F)F)(F)F)F)(F)F
21397,162752844,C=CC(=O)OC(COC(C(OC(C(C(F)(F)F)(F)F)(F)F)F)(F)F)COC(C(OC(C(C(F)(F)F)(F)F)(F)F)F)(F)F
21398,162752846,CC(COC(=O)C=C)OC(C(OC(C(C(F)(F)F)(F)F)(F)F)F)(F)F
21399,22505823,CC1CC(C1)OC(=O)C=C
21400,145189225,CC(=O)OC1=C(C=C(C=C1)C2=CC(=C(C=C2)OC(=O)C=C)F)F
21401,19884440,C=CC(=O)OCCN1CCCC1
21402,141257114,CC(COCCN=C=O)OC(=O)C=C
21403,159607197,CCC(C)C(=O)OCCOC(=O)C(=C)C.CCC(C)C(=O)OCC(COC(=O)C(=C)C)O.CCC(C)(C)C(=O)OCCOC(=O)C=C
21404,20146620,CCOC(=O)C=C.[Zn+2]
21405,160131534,C=C.C=C.C=C.C=C.C=CC(=O)O.C=CC(=O)O
21406,161180117,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C=C.COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C=C.COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C=C.COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C=C.COCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C=C
21407,19884504,CN(C)CCN(C)CCOC(=O)C=C
21408,154102272,COCCCCCCCCCCOC(=O)C=C
21409,158558740,CCCOC(=O)C=C.C=CC(=O)OCCCOC(=O)C=C
21410,21981725,CC(OC)OC(C)OC(=O)C=C
21411,54487605,CCCCCCN(C)CCOC(=O)C=C
21412,141519414,CC[N+](CC)(CCOCCOC(=O)C=C)CC1=CC=CC=C1.[Cl-]
21413,21981750,CCCCCC(C)(C)OC(=O)C=C
21414,21981753,CCC(CC)(CC)OC(=O)C=C
21415,161442372,CC(COC(C)COC(=O)C=C)OCC(C)OC(=O)C=C.C=CC(=O)OCCCCCCCCCCOC(=O)C=C
21416,88566366,CC(C)(COC(=O)C=C)COC(=O)C(C)(C)O
21417,151743090,CC(=C)C(=O)OCCCCCCCCCCCCCCCCOC(=O)C=C
21418,90925700,CCCN(CC)COC(=O)C=C
21419,158034614,COC(=O)C=C.C=CC(=O)OCCCS(=O)(=O)O
21420,159607479,C=CC(=O)O.C=CC(=O)OCCCCCCCCCCOC(=O)C=C
21421,223940,C=CC(=O)OCC=CCl
21422,158558919,C=CC(=O)OC1=CC(=CC(=C1)C(C(F)(F)F)(O)OC(=O)C(=C)C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)O.C1=C(C=C(C=C1C(C(F)(F)F)(C(F)(F)F)O)O)C(C(F)(F)F)(C(F)(F)F)O
21423,223948,C=CC(=O)OCCOCC1=CC=CC=C1
21424,223954,CCCCN(CCCC)CCCOC(=O)C=C
21425,223953,CCC(C)(C)C1CCC(CC1)OC(=O)C=C
21426,129723103,CCCCCCCCCCCCCCCC(O)OC(=O)C=C
21427,21195511,CC(OC=C)OC(=O)C=C
21428,160393987,CC1CO1.COC(=O)C=C
21429,154364684,CCOC(CC[SiH2]CCCCCOC(=O)C=C)OCC
21430,20146982,CC1CC(CC(C1)(C)C)OC(=O)C(=C)C.CC(C)(C)OC(=O)C=C
21431,20146983,C=CC(=O)[O-].C=CC(=O)[O-].[Ti+2]
21432,123169613,C=CC(=O)OC(C(C(C(C(C(OC(=O)C=C)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
21433,89353061,CC#CC#CC#CC#COC(=O)C=C
21434,88566640,CCC(COCCOCCOC(=O)C=C)(COCCOCCOC(=O)C=C)COCOCCOC(=O)C=C
21435,155151221,CCC(CC)(CCC(CC)(CC)OC(=O)C=C)OC
21436,4418430,C=CC(=O)OCCOCCOC1=CC=CC=C1
21437,17787778,CCCCCC(OC(=O)C=C)OC(=O)C=C
21438,155151237,CCC(C)(CCC(CC)(CC)OC(=O)C=C)OC
21439,22506390,C=CC(=O)OCCOC(=O)OCCOC(=O)C=C
21440,158297018,C.C[N+](C)(C)CCOC(=O)C=C
21441,22506464,CCCC[Sn+](CCCC)CCCC.C=CC(=O)[O-]
21442,88304618,CCCCOCCCC.C=CC(=O)O.C(CO)O
21443,57895940,CCC(C)(C)C(=O)OCCOCCOC(=O)C=C
